,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Rank
431,CAMTA1,57099054.50862152,1.0462563448279791,0.0377660560673152,27.70361678654249,6.315684421403787e-169,3.4373749696223215e-167,174.1637787792224
432,ART3,431427944.0352242,2.862226237026698,0.171444090290995,16.694808390120603,1.4297745556321913e-62,1.434146593529579e-61,174.14759430361084
433,AFG1L,28177739.016103327,2.387033336571533,0.1305994027914215,18.27752107246486,1.2497880492464102e-74,1.6051510638839872e-73,173.7628602390611
434,MREG,12629495.275155284,2.578735989323441,0.1467989184449323,17.566450874709847,4.451656214992093e-69,5.087547220466952e-68,173.53214849899135
435,CMTM8,9635921.0188603,2.308619815056481,0.1243487215014155,18.565689998109068,6.0899662984536675e-77,8.176318690744709e-76,173.34835690002785
436,NDUFAF1,47895511.43366747,1.9801371015591904,0.098731087863241,20.055862286274092,1.7940642542050994e-89,3.084214993383469e-88,173.28349147943214
437,TRABD2B,37292357.54465789,1.9667979373819189,0.0978099029954465,20.108372231730783,6.2336113548917085e-90,1.080819157347438e-88,173.01183309218794
438,PPP1R3A,19240121.05896541,2.198148405349474,0.115649814892036,19.00693405693333,1.494350909313578e-80,2.1540305209428616e-79,172.92118699418822
439,RYR2,152170295.24652728,2.0980300169407413,0.1078674927136399,19.45006752414709,2.910475431028446e-84,4.540416491824197e-83,172.7578849192945
440,COX6B1,1759974192.7457025,1.9667344663235409,0.0978993902251688,20.089343373845804,9.146362673190694e-90,1.5790811346303764e-88,172.6824241761621
441,HSPA9,294512661.5726418,2.0513867427587837,0.1044209013393406,19.64536521373545,6.3339465562963575e-86,1.0236366092379344e-84,172.2956734125169
442,ATP5O,1240676801.1979048,2.307592629932669,0.1247160413658323,18.502773217149795,1.9611808999685438e-76,2.607103240188194e-75,172.1091235819307
443,ACSL6,5816145.747917992,3.741800052615392,0.2583966133378391,14.480840148331191,1.601278919095245e-47,1.174303458674259e-46,171.861698340386
444,DGKE,5503879.424207881,1.7582053111134222,0.082945346295303,21.197154387104945,1.0144793380902906e-99,2.062434795042187e-98,171.75137550431046
445,4930429F24RIK,9700030.230811711,2.1024048231440347,0.1086067058880457,19.35796510863004,1.7464930662070333e-83,2.7037227480299445e-82,171.4890361796587
446,MTX2,95500556.44184189,1.6886539539251784,0.0781688633387348,21.6026417911133,1.696317920022441e-103,3.650391949523469e-102,171.29310648364878
447,NUDT8,111228516.04007034,2.5969669608171304,0.1494168547606137,17.380682821746092,1.1556921884368635e-67,1.280971332516732e-66,171.12054311770743
448,FHOD3,127855230.36540872,2.576978177345512,0.147754656206955,17.440927030658333,4.034759439396658e-68,4.525866480217859e-67,170.96780881382728
449,NDUFV2,481375787.2935145,2.2866231823640506,0.1235350296803842,18.50991729455291,1.717641651282157e-76,2.2890502754343463e-75,170.67434245890232
450,UNC45B,107062977.63849838,2.2312201684552204,0.1191735019310111,18.722451990601574,3.2484742691490634e-78,4.465088584899455e-77,170.3540389916619
451,RMND1,65086007.556746565,1.69064250332827,0.0785742823816571,21.51648671910675,1.0912456313358883e-102,2.3154629768398043e-101,170.1384206034641
452,GPSM1,115713367.9605958,2.129653407505769,0.1112591697542046,19.141374254460363,1.1421744785620347e-81,1.6967651953864646e-80,169.8832578640855
453,2310061I04RIK,87250908.91112725,2.402887743997056,0.1335363672535497,17.99425724555331,2.1609995473578212e-72,2.6654523888497842e-71,169.5819500757244
454,DDO,23305583.62621308,2.1069270752088727,0.1096004232533557,19.223712944414768,2.3438247481270468e-82,3.555875121002246e-81,169.5002889929156
455,NDUFV1,446006656.0858396,2.520568829381646,0.1435448262466024,17.55945438988822,5.035692055230514e-69,5.7441912099936805e-68,169.48499172831728
456,ATP5H,1487132215.8955772,2.14147208182348,0.1125605082495891,19.02507473646999,1.0573649659384523e-80,1.5332423645872158e-79,168.77881409503524
457,DGLUCY,28200476.88088256,2.037709563545256,0.1045759704085598,19.485447331583774,1.4589880062330104e-84,2.2878213735981974e-83,168.39749589724312
458,ABCC9,62420998.897487074,3.0214217343390417,0.1892942781930976,15.961505879522214,2.3694472800200484e-57,2.125497534190933e-56,168.21022053246602
459,CASQ2,627438816.5667564,2.1356843869095483,0.112560516273464,18.97365486242917,2.816278934195624e-80,4.0451097543588513e-79,167.42285497959668
460,APOO,165412450.05304518,2.410547768626328,0.1350582088464947,17.848213664421706,2.984303659799192e-71,3.5968712531263944e-70,167.39826029372935
461,CARNMT1,34566631.71157554,1.9526314863105316,0.0984619501436766,19.83133061513845,1.597571989954242e-87,2.6744456885620186e-86,167.09207768627004
462,FECH,121036063.54578598,1.7045705851863164,0.0806135969159172,21.144951353110358,3.071062520376912e-99,6.222618666079228e-98,165.69453400757823
463,MT-ATP6,29872917491.019287,2.225588155579926,0.1204400091806826,18.47881090943065,3.0584775955443775e-76,4.0436538755034982e-75,165.5686826983549
464,PAPLN,5275334.499559921,2.8279345750834586,0.1730171862774459,16.344818893012487,4.735759763990841e-60,4.518704108141261e-59,164.9958034637103
465,JPH1,6825626.712530795,2.5547702852301284,0.1486373788342017,17.187939569896873,3.2694662081103457e-66,3.511638174144714e-65,164.66641641101123
466,NDUFA3,749829447.1758231,2.2743914810443155,0.1249474350364058,18.20278647882309,4.904815369744581e-74,6.207481141041708e-73,164.22717806527643
467,FILIP1,25700202.53484817,1.803257225576404,0.0881896184282149,20.447500031358334,6.323388800776865e-93,1.1558278595636868e-91,163.98299498531134
468,CAR4,18059579.03706981,4.269909574465385,0.3229589218747622,13.221215718948864,6.618546782632962e-40,4.0488559627427553e-39,163.93321928577416
469,1190007I07RIK,21867310.4878368,2.109304414437549,0.1116942269453446,18.884632376476315,1.5259663250131688e-79,2.158584299147416e-78,163.82088015011686
470,KCNK3,70738640.53670324,2.3790328671134566,0.1339057385242768,17.76647433733501,1.285185889232516e-70,1.527747417983844e-69,163.71540312415183
471,GCK,9380004.78137992,4.177783597029989,0.3130025248657792,13.347443758869016,1.225836646731425e-40,7.618012996097956e-40,163.42720005324875
472,ACYP2,48369745.518718,2.2066606547353884,0.1198002699470429,18.41949651458073,9.165203317488115e-76,1.2038752452852085e-74,163.11507245939418
473,CD36,793063983.895409,2.6162784218799886,0.1548024315629962,16.900757923917393,4.4416063013480686e-64,4.56845556605606e-63,163.09940012016824
474,SCUBE2,19172414.126977254,3.0027638830802017,0.1905733950754142,15.756469479341227,6.2001248651627795e-56,5.402075770888777e-55,162.95230684310908
475,NHLRC1,4714297.170335907,2.7565928273306324,0.1677548151874112,16.432272446254608,1.1236792688584931e-60,1.0858356119534656e-59,162.54038980326249
476,PKIA,127190176.78217413,2.203924135367859,0.1198380890292782,18.39084846245676,1.555269399743146e-75,2.034084558694242e-74,162.41076412898164
477,PLAAT1,22771706.079155087,2.821109353669683,0.1741237729932387,16.20174721219272,4.901443366360215e-59,4.562025930790946e-58,161.76478642018358
478,PHB,279567227.8906376,2.120136807395613,0.1135165634371889,18.6768938664068,7.633374537584815e-78,1.0433138148948976e-76,161.09135513165538
479,EIF4E,153690466.41566104,2.201345305615418,0.1201540838766945,18.321019432635342,5.624925791141625e-75,7.270471174343546e-74,161.00295592539425
480,KRT222,11708196.63022544,3.0662722244662017,0.1978961188018503,15.49435250691502,3.787572853375817e-54,3.1901298904526224e-53,160.96761429665605
481,TRAK1,135321456.63843313,1.6751690617656196,0.0798715292057418,20.973293968749925,1.1501843466215224e-97,2.284744257765207e-96,160.21511629301108
482,RANGRF,87458973.86636709,2.698855702498635,0.1638242183088735,16.474094797206497,5.632532573964029e-61,5.477728193125115e-60,159.93796603637577
483,USP13,74053628.44658498,2.0537679466320795,0.1087409206065783,18.886799331620114,1.4646103877163373e-79,2.0742096004332768e-78,159.54315804135535
484,TOM1L2,57833964.8431941,1.2276032315598784,0.0501889102307909,24.459651064643783,3.972860682229399e-132,1.3431367715938225e-130,159.43113928321227
485,ADRA1B,17235370.767692372,3.3193381282794867,0.2241644194939171,14.807604774091097,1.3081944768858129e-49,1.0055450516759411e-48,159.3202586568031
486,NUDT6,24558787.360962167,2.678887411849148,0.1629297649966339,16.441976773884704,9.574431060428242e-61,9.274131666433965e-60,158.14202855799792
487,MCRIP2,123401961.93133394,3.0544612648974696,0.1985832527959986,15.381263132169906,2.1864027993290166e-53,1.811356366925343e-52,158.0439228498838
488,KCNJ5,25598335.952799395,2.31449337129023,0.1309155704266874,17.67928263801397,6.056185567463287e-70,7.094973381496324e-69,157.73052270155725
489,TARSL2,16597722.09080044,2.1605843365043844,0.1182841575466952,18.26605000463775,1.5421768604307625e-74,1.9764942507970605e-73,157.0833492625595
490,RILPL1,116257540.10160546,2.434812860113167,0.1415969158801751,17.195380598357108,2.875633947113488e-66,3.091370169718017e-65,157.06940992025656
491,HCN2,13004477.925967494,2.81559812371863,0.176348104206773,15.966137750010986,2.1999319834773333e-57,1.9763563644311173e-56,156.84045726681927
492,GM10435,10935893.206188958,3.60751416776899,0.2562099780183151,14.08030317816548,5.019399077827694e-45,3.4692737248060776e-44,156.7817050977072
493,ASB2,224192661.30479303,2.732222504742729,0.1686671090905257,16.19890516577427,5.133285613635855e-59,4.774152298291062e-58,156.61400961013888
494,PDE4DIP,399363552.9553967,2.0345654463108587,0.1082484650438844,18.79532837242576,8.246817343850356e-79,1.1478397030081623e-77,156.53970705880585
495,LSMEM1,22561221.25862005,2.702126689854363,0.1663484538751037,16.243773999144892,2.472347089297264e-59,2.311777860000069e-58,155.7399195406453
496,MYO5B,19299113.78266512,2.174367064456946,0.1201255642212258,18.100785445241144,3.1415585719732256e-73,3.930834679179282e-72,155.2618005173551
497,PGAM2,762356439.1938,3.049112328229578,0.2000652302211411,15.240590905572429,1.901429053555557e-52,1.5477964066400936e-51,154.92626994941614
498,XK,2926929.473932125,2.154250098225873,0.1186119000847463,18.162175099519487,1.028671552973018e-73,1.2978156588808231e-72,154.86211793464463
499,PYGM,555805782.463128,2.8080881864772738,0.1769505227988307,15.869341000307177,1.033200001455889e-56,9.153247020197169e-56,154.5527505312231
500,PLET1OS,15308456.553871827,2.570277559681855,0.1550054495306748,16.581852879780268,9.427666591067958e-62,9.302730846812341e-61,154.29733342191633
501,LIMS2,59180741.13759943,2.107332916933588,0.1149932214210678,18.325714254209988,5.159956250688173e-75,6.683712808388724e-74,154.20404872722972
502,PRDX3,225490902.3226558,2.275740507238067,0.1291927968663628,17.615072685453935,1.8874657338664803e-69,2.1900737678716514e-68,153.97555873890008
503,MYLK3,233833261.5673444,2.5195848767383024,0.1510614314057682,16.679206951047686,1.8566735257102983e-62,1.8562147101767623e-61,153.01784590551085
504,MAPT,30606226.04410544,2.5924650207672624,0.1581087129937805,16.396724580695565,2.0183061160615415e-60,1.9379890293227009e-59,152.2104879944218
505,PTCD3,71595681.64398019,2.147020464219903,0.1193494452317294,17.989362749455914,2.360567595546934e-72,2.9057007005226305e-71,151.44384384427542
506,SIRT3,40399181.923958816,2.240878575632188,0.1272966709359729,17.603591352041672,2.311881103297448e-69,2.6723143762591552e-68,151.42313998234536
507,RASSF3,64293983.95786656,1.650322231629184,0.0803495723335869,20.53927835206824,9.597802337799997e-94,1.783897809707175e-92,151.41480385629256
508,FOSB,4448659.852283027,3.8741020580760313,0.2904911387745062,13.336386350439776,1.4218662987415207e-40,8.818186646819538e-40,151.30158648193046
509,GATB,25749341.32540977,2.2199869383696216,0.12565469066574,17.667362249731795,7.481424813596139e-70,8.747789302756872e-69,151.08809679276422
510,AK1,306760181.2770216,2.3636612181966563,0.1382464355268127,17.097447823442995,1.5504688192823246e-65,1.6463727086290087e-64,150.76251875410964
511,GRIP2,7072660.1628132695,3.251215045147467,0.22473124640468,14.467125053420077,1.9547326083264994e-47,1.4317797023089152e-46,149.04910502584
512,FRMD5,131778366.14023894,2.2519430121942983,0.1293437125077964,17.410533287874802,6.864153510711253e-68,7.671292003637429e-67,148.8875083496456
513,KCNA5,7264242.843018559,2.420566503927041,0.1443318229829658,16.77084411393265,3.988028895509655e-63,4.0402927132554825e-62,148.60726065903174
514,MSRA,42590363.317453705,1.173950686512511,0.048622204463964,24.144332809561835,8.563632233433944e-129,2.7496509105076127e-127,148.57604699362886
515,IMMT,292859740.49500746,2.175854342047413,0.1230137370795418,17.687897251999466,5.1979211683303946e-70,6.101273618958025e-69,148.42498899190582
516,PPIP5K2,26289885.47740067,2.434027781719684,0.1458319495821207,16.690634587923665,1.5333228380271217e-62,1.5367414768897749e-61,148.0215031217099
517,OPA1,60361151.34451171,2.2032751400950934,0.1255613283165649,17.547402290458425,6.226340985655866e-69,7.0823899290445414e-68,147.94952943435814
518,DTNA,43623331.49910819,2.066426193208966,0.1141232903449704,18.10696297804418,2.8081968430850832e-73,3.520979864103683e-72,147.65304605018372
519,UQCRH,1180504439.867873,1.8737531692241316,0.0985223626125763,19.018557001037117,1.197336937897236e-80,1.7300093351498518e-79,147.58045633747383
520,ADCK1,22020833.89182627,1.7570126472796372,0.0894860765535191,19.63448074772634,7.847891905583616e-86,1.2632607965261054e-84,147.41073785411584
521,PPP2R3A,80851758.45371567,2.0620835064724834,0.1141754306153763,18.06065889446075,6.504160053609652e-73,8.088216246993889e-72,146.59794427556753
522,ETFB,730560966.6459934,2.935310521680505,0.1944284326808879,15.097125874064828,1.6914714768624356e-51,1.3435464211177605e-50,146.38906465350658
523,MPC1,593667128.0299726,2.125254622938733,0.1197483551642496,17.747672776162005,1.7964568037452622e-70,2.1251068447423243e-69,145.94680148763234
524,SBK2,6125114.887628873,3.106719399705004,0.2123028423507718,14.633432907940096,1.7189065188549838e-48,1.288595949310867e-47,145.6737099059815
525,ABCD3,52141330.47660992,1.625240470112404,0.0800771136805041,20.2959421913841,1.3965198954386988e-91,2.4816342563601006e-90,145.6300985023061
526,VEGFA,157598389.74886948,2.3517512441369126,0.1398967995271322,16.81061505399774,2.04043268198396e-63,2.0740981123316013e-62,145.06347344488552
527,PDSS2,15290697.424551344,2.396197174525432,0.1443312535120721,16.602067232271413,6.733151186567089e-62,6.676491499294506e-61,144.19224733841614
528,PTGDS,270794252.56248623,2.8766148806585488,0.1903003358505572,15.116183940513652,1.2667372080978884e-51,1.0108079878161785e-50,143.81731408104474
529,TBC1D16,19695668.12119227,2.0128545648352083,0.1112650846153672,18.090621795628454,3.7780035550628056e-73,4.712603201212464e-72,143.5703524447301
530,ARHGAP20,4404703.184899755,2.890766445775448,0.1919588972652409,15.059299084121664,2.999502166485004e-51,2.377854852686381e-50,143.45085832704208
531,ASB11,84802844.0021662,2.626309319976722,0.166169860890088,15.804967916016237,2.8753665775826817e-56,2.5252043525413176e-55,143.39045747462714
532,NDUFA8,442911181.4697116,2.348511549649935,0.1405601734129005,16.708228886080686,1.1417660454400488e-62,1.148103934838929e-61,143.11833797504363
533,ACOT13,387517350.5874332,2.278341351632318,0.13436211972477,16.956723787175406,1.7165238078130585e-64,1.788278923212626e-63,142.9603714660329
534,ATG4D,41113085.18752443,2.0980330764231567,0.1186887962578052,17.676757559036968,6.333547412262189e-70,7.41275457498806e-69,142.93903625141158
535,UQCRQ,994403503.839094,2.3056393031311275,0.1368235742919767,16.851184564225562,1.0283410041419486e-63,1.051472179214055e-62,142.89937896148888
536,RRN3,23288371.752978727,0.982123436529902,0.0379265853294121,25.89538256607204,7.50697709783989e-148,3.196918632859044e-146,142.89431301667986
537,NT5DC3,17446988.401615348,2.209226241546132,0.1283238454619352,17.216022739915903,2.0135893354346827e-66,2.1684945664747778e-65,142.85705587823642
538,CHMP4C,7186389.130581028,1.8106787512940892,0.0951732045770763,19.025089670356795,1.057063766515559e-80,1.5332423645872158e-79,142.70753980143945
539,MRPS36,129090749.21405248,2.0794916060377444,0.1174242404668552,17.70921913371636,3.5597668591103723e-70,4.194649550390543e-69,142.19003037118972
540,FHIP1A,18385978.31879155,2.241059749924757,0.1316932032752311,17.017277233670693,6.114875828083024e-65,6.414541739450618e-64,141.61891757808567
541,NDUFB5,671571996.5082866,2.1803046686286898,0.1264119745851055,17.247611832539025,1.1662113779099137e-66,1.2626500886434097e-65,141.49897563354864
542,AFDN,66034252.1469808,2.1545955227542177,0.1243321538541046,17.329350903729136,2.824988239645914e-67,3.097279337360656e-66,141.1454403834737
543,NDUFS4,304205885.8991853,2.22105823042239,0.1302724402770119,17.0493331183443,3.5354394217324885e-65,3.728030257303841e-64,140.87843765884293
544,RAI2,20198062.6247778,2.0328138960790776,0.1140435291248954,17.824894684316806,4.529429392614569e-71,5.432182266616899e-70,140.80290668724075
545,KLHDC8A,11075655.650200756,3.917296368441924,0.3065358068048268,12.77924562638808,2.1413638659380422e-37,1.230574490572444e-36,140.66968988291597
546,MAVS,41760609.85401587,1.8275155634666205,0.0972600322190239,18.789995456213312,9.118718077869208e-79,1.266291548181906e-77,140.53131643941322
547,HINT3,32006943.05284165,1.6702394935636695,0.0849860451798978,19.6531029303472,5.438436042160668e-86,8.800839765827204e-85,140.39277547508854
548,LRRC20,22861841.359200317,1.8635522972781648,0.1003466121422062,18.57115310118522,5.500884043986139e-77,7.410014388663682e-76,140.009021301898
549,NOS2,7835378.022170719,2.056868506666151,0.1168509499473081,17.602497092181615,2.3569905072838227e-69,2.719276975941422e-68,138.97344484355153
550,ECSIT,73482639.05660662,2.336023887260431,0.1416640264982879,16.489887694168164,4.337549355200171e-61,4.238714695979426e-60,138.69619919518956
551,GM10053,534651677.407594,2.494129575539968,0.1563787038353253,15.94929177931039,2.8814601694802944e-57,2.580980227083567e-56,138.64421188752567
552,SDR39U1,86880237.50281878,2.073719273145963,0.1185640939779617,17.490280603261045,1.6991858177676415e-68,1.923789017746816e-67,138.34992853842328
553,4632428C04RIK,4304418.284439665,2.4555861861691435,0.1529376583033244,16.056125178135837,5.179112411186938e-58,4.7333499498927614e-57,138.3104778891068
554,SLC25A3,1194049454.8431234,2.0763867149823887,0.1188275716171797,17.473947222213457,2.2628373905927342e-68,2.550051755768247e-67,138.27375697171598
555,ADPRHL1,467007139.2630852,2.297544654052747,0.1384419683326888,16.59572369363844,7.4836335274709265e-62,7.414600826360379e-61,138.1511583806437
556,GM32027,4487891.609277163,2.527767618209755,0.1598824777248784,15.81016040143856,2.647918135133437e-56,2.328012231053625e-55,138.09956555074473
557,ALAS1,312286958.92727166,2.3189171575659326,0.1404713569159879,16.508113885116195,3.207522625732121e-61,3.1445639829168616e-60,137.98122802243088
558,ECHS1,236622326.1688732,2.360024606205408,0.1442637837670539,16.35909266054046,3.7466857785611097e-60,3.5834141287940257e-59,137.93329720294471
559,AGL,56947522.56813261,2.060125308107781,0.1175883650069908,17.519805705141856,1.0117031453799444e-68,1.1475739322875126e-67,137.90523996280805
560,ADGRF5,84338770.15998669,2.20704644505488,0.1306026269468826,16.89894373987214,4.580380808185776e-64,4.70720422260379e-63,137.55910676126618
561,MT-ND4,16281728349.991692,2.3290541770155184,0.1417352420038414,16.432428125055832,1.1207978403455963e-60,1.0839142142051396e-59,137.33269139896234
562,PMPCB,142224913.55889478,1.728996282819128,0.0905633631042187,19.09156444233888,2.967480151971573e-81,4.344548444448611e-80,137.21669870699037
563,NDUFA5,807166992.1358501,2.572935682200519,0.1650419720950498,15.589583967881406,8.568978053290811e-55,7.303489229830799e-54,136.71671867758914
564,NDUFA6,521569461.7785044,1.8312589149268517,0.0989398861947742,18.508803530679348,1.753523339395882e-76,2.3336088563868223e-75,136.67046394577022
565,RNF207,17913611.263462167,2.819951297106856,0.1897092440325859,14.864596142834657,5.595127222357476e-50,4.330871115928105e-49,136.38250232926492
566,IFTAP,75303702.39728324,1.8702386955343815,0.1022362867331619,18.29329639500434,9.358108683910485e-75,1.2031712404303133e-73,136.37719328297587
567,PPIP5K1,39277853.214543216,1.8217112782764768,0.0983447728197706,18.52372247191008,1.3292075972777935e-76,1.7767172475947775e-75,136.17361336501307
568,IDH3G,387370893.3934856,2.113324626547098,0.1231003904433004,17.167489225149847,4.651080202312551e-66,4.982361907808247e-65,135.89219359290237
569,CEP128,14637101.277958602,2.346383974573356,0.1441262325062884,16.280061816442604,1.3673075813736077e-59,1.2874330578069412e-58,135.83281434975297
570,ATP5K,1073056348.529677,2.2753219691124387,0.1377448776306359,16.51837809325828,2.7057695967236557e-61,2.659103287079757e-60,135.55290879946963
571,COQ2,61128632.12258177,1.68823725297259,0.08798485523968,19.18781645288445,4.678898511451026e-82,7.019504478798654e-81,135.31845140521625
572,OSBPL1A,43907633.74634226,1.5965126580429323,0.0809597868748485,19.719822885785224,1.4573791732514123e-86,2.3870730129220506e-85,135.1003085559485
573,ANK,97586661.07818456,1.6549176226313176,0.0855220663013985,19.350767517695655,2.0082918837976976e-83,3.1050495023761344e-82,134.88891217670079
574,MED12L,1073889.3345442489,2.4442063240645413,0.1538464734480747,15.887308101927305,7.758861892124929e-57,6.888756897199726e-56,134.8269649599306
575,COX5B,1455907190.8915455,2.160317055883099,0.1279209262514974,16.887909736017956,5.522512561306017e-64,5.665827130732978e-63,134.47268692354265
576,EEF1A2,629529393.7399504,2.375000067125844,0.1480983415640082,16.03664188298399,7.088509211226485e-58,6.454106248811393e-57,133.4516430092062
577,HCCS,26791278.319657754,1.8433859695507735,0.1011392855493804,18.226211106175512,3.197186485273308e-74,4.0717998291460804e-73,133.44310404650338
578,C130080G10RIK,125925674.05108716,1.9797214529166336,0.1127214391917774,17.562954013995995,4.734590988274336e-69,5.405807227157631e-68,133.17019903647923
579,TRIM72,187739453.93328655,2.366947186730807,0.1475111667874948,16.045884784713554,6.108220151364139e-58,5.574095336624553e-57,133.14983426474691
580,CLIC4,177816497.00948235,0.5660081669894834,0.017180927992711,32.94398109517786,5.159231928866978e-238,5.744733754188853e-236,133.14817444197092
581,SHMT1,7661569.711973544,2.569485015591176,0.1670337558739383,15.383028431273416,2.1275896837913397e-53,1.7662486998752045e-52,132.9784247707944
582,FBXW7,21721961.99375442,1.8379846521626464,0.1009125209782616,18.21364320646178,4.022658937305549e-74,5.112357227442665e-73,132.87044473156067
583,CHCHD3,281868443.10540074,2.212754826388229,0.1335771877332462,16.56536466995474,1.2402592111629929e-61,1.2228290857745936e-60,132.571970575861
584,NDUFA13,318356853.36455184,2.014894732504578,0.1161877180808339,17.341718778767806,2.278213773479479e-67,2.5068613389592424e-66,132.1788467807371
585,SIRT5,37490599.9494298,2.464564120698362,0.1573739750601937,15.66055708865265,2.8142130433978438e-55,2.422418702675151e-54,132.13945569918565
586,KLHL38,8873586.694425507,2.460036140746501,0.1573614132056375,15.633032842249342,4.336614251494759e-55,3.7223116810743904e-54,131.4377316421583
587,CMSS1,43222701.163192384,2.494773677836227,0.1607488018675514,15.519703094843534,2.5522917357915455e-54,2.155683006075295e-53,131.39078610232272
588,FGF16,11959809.17230134,2.1229025821374106,0.1260848519133714,16.83709462256405,1.3048791960771156e-63,1.3297496895707768e-62,131.35720865729897
589,FMC1,102399325.30627516,2.4176988137394737,0.1535198797995353,15.748441289144305,7.039511361316746e-56,6.1290207598494504e-55,131.06976024569744
590,NUDT3,126218139.5570088,1.6280425555579072,0.0846990656606349,19.22149368307096,2.446256549873171e-82,3.7066436636467756e-81,130.9451219836856
591,SMCO1,9349546.82160746,5.949613400147384,0.5984698851674434,9.94137474182643,2.7500533819523403e-23,1.042066746698581e-22,130.78502327421782
592,RASGRF2,2386833.3008892555,2.378418255394562,0.1501593648347283,15.839293526663145,1.6668296340377586e-56,1.4691584072851323e-55,130.4156449797582
593,TUFM,179874059.95779547,2.34020869212673,0.1465982370603167,15.963416334698955,2.298007363154479e-57,2.062937527115822e-56,130.3157237099433
594,EXTL1,9820253.335548677,2.5922064547291037,0.1711623435171683,15.144724017342591,8.209853701139528e-52,6.57709533800201e-51,130.08201582054096
595,PPARA,10781866.688190484,3.2961015811927963,0.2458598519693234,13.406424655311593,5.544818627618424e-41,3.4743140776151167e-40,130.0613038308931
596,CLASP1,158762157.14828256,2.247221241422248,0.1380754334571855,16.275315493534674,1.477560072518178e-59,1.3901664031126453e-58,130.0173292764855
597,BDH1,35597954.41313834,3.003396080232203,0.2140026845336322,14.034385067539636,9.602573526275153e-45,6.595723536412084e-44,129.68885791828248
598,CISD1,171458629.79374334,2.277884786648784,0.1411809446120324,16.13450592010451,1.4597103309366942e-58,1.3503433145258122e-57,129.54229598347126
599,MRPL18,100630456.82630543,2.00255083062242,0.1163161893206457,17.216441170558316,1.9990876998806813e-66,2.154789290715082e-65,129.4981439143837
600,MRPL39,35172737.23650523,1.6237849711379166,0.0850279679664586,19.097068999443305,2.670646772311667e-81,3.917854712146452e-80,128.9398147308363
601,CIAPIN1,46538045.433169775,1.8395883469470629,0.1027825813073777,17.897860936627573,1.2253888723926296e-71,1.491729663413174e-70,128.45166595476883
602,ZFP770,7399770.81755833,1.8636083153181997,0.1048617209514448,17.77205541172765,1.1634848149034544e-70,1.3857914816960968e-69,128.32490439564762
603,UBE2QL1,8644935.162525622,2.536821800896001,0.1668391694922082,15.205193172664863,3.2666573724791746e-52,2.6378855974570685e-51,128.30926055101312
604,IDH3A,283851136.744216,2.266027144820556,0.1408052679417049,16.0933406678983,2.8408606743372883e-58,2.6140656561358353e-57,128.21789675743318
605,OAT,144628399.11398402,0.9802727017663752,0.0399423230023049,24.542205562500897,5.238584644817773e-133,1.806269938470264e-131,128.16400690531634
606,TNIK,6390714.255540654,2.1717288241072583,0.1322675679441834,16.41920886474394,1.3937206353490468e-60,1.344641283881668e-59,127.85270230731179
607,FDX1,54029399.44705201,2.153515116756332,0.1307704096146995,16.46790832193173,6.23905980764538e-61,6.05787751083136e-60,127.5261680089028
608,CASZ1,13506474.247483231,1.8068474705714053,0.100415799621487,17.993657147403482,2.184533174435311e-72,2.69174407493618e-71,127.50916498865054
609,PFKFB2,32879912.59793428,2.7351740658871315,0.1877624354877829,14.567205941814173,4.5408654100561276e-48,3.366675838842469e-47,127.11119376725988
610,SH3RF2,7322115.826093379,2.145226288242448,0.1307202132977098,16.410823040479475,1.6002141530121832e-60,1.54263694798323e-59,126.16448270569111
611,LONRF2,2039384.920828565,2.4729779733408197,0.1619491109621468,15.270092923936089,1.2100053137562373e-52,9.882795755760062e-52,126.13453873262412
612,MSANTD4,28275969.03000128,0.9008425267277868,0.0355202973244851,25.36134533161158,6.736890214238758e-142,2.57935761924971e-140,125.74724662860001
613,FGF1,103803634.02200332,2.024573649392958,0.1200291012817169,16.86735656414804,7.821928987885114e-64,8.004616536758991e-63,125.71926047471972
614,RHOT2,89301352.87365837,2.7535185753207525,0.1908183957640621,14.43004781743028,3.348488986368028e-47,2.4321131554487588e-46,125.59904096537419
615,PDE1C,16444812.283986645,2.4210314834968645,0.1573994303136479,15.38145010228121,2.1800977756906083e-53,1.8073665781118104e-52,125.27132008506351
616,APIP,60836575.65338659,1.98182956569988,0.1166299377626062,16.99246011546181,9.33887493042266e-65,9.771200433667229e-64,124.87518414461476
617,EMC9,34923055.084068485,1.6618410835981492,0.0894859066850493,18.57098112049188,5.5185320244862095e-77,7.425545807227175e-76,124.85291015636334
618,ADCY1,822051.073501557,2.9945819906219677,0.2174472579905016,13.771532546769452,3.781061280935236e-43,2.5076907522792868e-42,124.57678494112112
619,NDUFB9,846047749.4097981,2.350593820111033,0.1510170842192679,15.56508544886292,1.2570214777999934e-54,1.067632587547832e-53,124.5146643082186
620,ST3GAL3,43909565.86538923,1.6935404300485792,0.0922553397149261,18.357099277740545,2.896727020183908e-75,3.7722720862631e-74,124.34549131412814
621,NARF,45784749.279231705,1.901843359629747,0.1098590708641917,17.311664341134055,3.8414845034741553e-67,4.20036913681674e-66,124.3362666210176
622,2310040G24RIK,15606827.908804076,2.98170765777684,0.2165282866797579,13.77052256542694,3.834295826926484e-43,2.5402209853387962e-42,124.02451317612532
623,NFS1,58207913.55845056,2.007602805165445,0.1194613919171578,16.80545298314994,2.226055375738715e-63,2.260889882455296e-62,123.76012158217785
